question_id,question,question_type,difficulty,gold_chunk_ids,retrieved_chunk_ids,scores,chunk_config,embedding_model,recall@1,precision@1,mrr@1,recall@3,precision@3,mrr@3,recall@5,precision@5,mrr@5,recall@10,precision@10,mrr@10
3,What are the three types of running shoes described in the text?,factual,easy,[3],"[3, 4, 107, 117, 80, 118, 0, 119, 40, 106]","[0.48912519216537476, 0.4486091434955597, 0.4480472803115845, 0.44506561756134033, 0.4405727982521057, 0.4377268850803375, 0.43385571241378784, 0.43206799030303955, 0.4313478171825409, 0.428522527217865]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs512__ov128,openai-large,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.2,1.0,1.0,0.1,1.0
4,What is the main upgrade feature of the Adrenaline GTS 23 shoes?,factual,medium,[4],"[5, 28, 4, 24, 29, 95, 81, 9, 37, 12]","[0.740469217300415, 0.6951552629470825, 0.6886172294616699, 0.6809387803077698, 0.6666429042816162, 0.6583164930343628, 0.6406691074371338, 0.6308478116989136, 0.6303597092628479, 0.613559365272522]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs512__ov128,openai-large,0.0,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.3333333333333333,1.0,0.1,0.3333333333333333
5,"How does the incorporation of recycled materials impact the overall branding strategy of the footwear product, particularly in relation to environmental concerns?",analytical,medium,[68],"[108, 68, 76, 0, 12, 62, 66, 106, 61, 113]","[0.3340795040130615, 0.3298499584197998, 0.32882094383239746, 0.32246944308280945, 0.31629252433776855, 0.31182393431663513, 0.3070180118083954, 0.3054727613925934, 0.3035111427307129, 0.2975999414920807]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs512__ov128,openai-large,0.0,0.0,0.0,1.0,0.3333333333333333,0.5,1.0,0.2,0.5,1.0,0.1,0.5
6,How do the features of the Cascadia 17 and Divide 4 shoes reflect the differing needs of trail runners compared to those who transition between road and trail running?,analytical,medium,[69],"[70, 69, 77, 124, 123, 73, 78, 72, 75, 107]","[0.7213306427001953, 0.6983739733695984, 0.6257914304733276, 0.5853328704833984, 0.5829947590827942, 0.561409592628479, 0.5562450289726257, 0.5555012822151184, 0.5542988777160645, 0.550736665725708]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs512__ov128,openai-large,0.0,0.0,0.0,1.0,0.3333333333333333,0.5,1.0,0.2,0.5,1.0,0.1,0.5
7,How does the design philosophy of the Divide 4 GTX and Cascadia 17 reflect a growing trend towards sustainability in outdoor footwear?,analytical,medium,[70],"[70, 69, 78, 72, 79, 71, 123, 108, 76, 124]","[0.665325939655304, 0.608745276927948, 0.5644886493682861, 0.5622159838676453, 0.5542654991149902, 0.5483916997909546, 0.5398967862129211, 0.5297359824180603, 0.5293002128601074, 0.5127814412117004]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs512__ov128,openai-large,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.2,1.0,1.0,0.1,1.0
8,"How do the new footwear technologies and apparel features introduced in Fall 2023 address the needs of runners in varying environments, both on the road and trail?",multi-hop,hard,"[0, 1, 2]","[1, 108, 2, 13, 76, 107, 47, 0, 15, 69]","[0.7423231601715088, 0.6589725017547607, 0.6201624870300293, 0.6062782406806946, 0.6051539778709412, 0.6046837568283081, 0.6005302667617798, 0.6003378629684448, 0.59797203540802, 0.5979574918746948]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs512__ov128,openai-large,0.3333333333333333,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.4,1.0,1.0,0.3,1.0
9,"How do the features of the Adrenaline GTS 23 and Glycerin 20 running shoes enhance the running experience, and what specific technologies contribute to their performance according to the passages?",multi-hop,hard,"[3, 4, 5]","[5, 4, 28, 29, 3, 24, 9, 106, 14, 81]","[0.7514348030090332, 0.7210337519645691, 0.6485477685928345, 0.6398879289627075, 0.6380109190940857, 0.6363924145698547, 0.6347445845603943, 0.617961049079895, 0.6177584528923035, 0.6174185872077942]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs512__ov128,openai-large,0.3333333333333333,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6,1.0,1.0,0.3,1.0
10,What specific features of the updated Adrenaline GTS 23 and the Cascadia 17 are highlighted in the Fall 2023 footwear collection?,boundary,medium,"[0, 1]","[1, 5, 29, 71, 95, 4, 110, 70, 24, 15]","[0.7584781050682068, 0.7295154333114624, 0.7284145355224609, 0.7191776037216187, 0.7179778814315796, 0.707452654838562, 0.6822257041931152, 0.6811808347702026, 0.6783152222633362, 0.6779220104217529]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs512__ov128,openai-large,0.5,1.0,1.0,0.5,0.3333333333333333,1.0,0.5,0.2,1.0,0.5,0.1,1.0
11,What features in the High Point apparel enhance comfort and protection for runners in varying weather conditions?,boundary,medium,"[1, 2]","[2, 1, 46, 107, 105, 108, 106, 9, 70, 69]","[0.7178427577018738, 0.5831218957901001, 0.4952912926673889, 0.4900055527687073, 0.47100183367729187, 0.4705583453178406, 0.4604649245738983, 0.45579445362091064, 0.44919806718826294, 0.4487457871437073]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs512__ov128,openai-large,0.5,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.4,1.0,1.0,0.2,1.0
0,What is the first section listed in the FOOTWEAR FALL 23 CONTENTS?,factual,easy,[0],"[0, 121, 25, 85, 44, 17, 33, 41, 10, 38]","[0.668800950050354, 0.5946076512336731, 0.5658507943153381, 0.5625994205474854, 0.5623531937599182, 0.5603901743888855, 0.5592062473297119, 0.5588901042938232, 0.5496929883956909, 0.5475204586982727]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs512__ov128,openai-small,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.2,1.0,1.0,0.1,1.0
1,What technology does the updated Adrenaline GTS 23 feature to support the body’s natural motion path?,factual,medium,[1],"[5, 107, 4, 28, 81, 29, 95, 106, 37, 108]","[0.6063147783279419, 0.5713801383972168, 0.5617504119873047, 0.5534547567367554, 0.5451592803001404, 0.5356665253639221, 0.5126032829284668, 0.5079648494720459, 0.504853367805481, 0.5027656555175781]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs512__ov128,openai-small,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,What features does the High Point Waterproof Pant offer?,factual,easy,[2],"[2, 79, 1, 72, 71, 78, 74, 108, 73, 23]","[0.5639525651931763, 0.42216768860816956, 0.4209670424461365, 0.41853460669517517, 0.4051617681980133, 0.39958494901657104, 0.39711716771125793, 0.39544403553009033, 0.38939762115478516, 0.38219788670539856]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs512__ov128,openai-small,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.2,1.0,1.0,0.1,1.0
3,What are the three types of running shoes described in the text?,factual,easy,[3],"[3, 108, 0, 107, 32, 106, 80, 1, 5, 35]","[0.5689520239830017, 0.5071349143981934, 0.4942112863063812, 0.4903354048728943, 0.4889202415943146, 0.48345327377319336, 0.47071781754493713, 0.47057172656059265, 0.46520930528640747, 0.464689165353775]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs512__ov128,openai-small,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.2,1.0,1.0,0.1,1.0
4,What is the main upgrade feature of the Adrenaline GTS 23 shoes?,factual,medium,[4],"[5, 29, 4, 28, 95, 37, 50, 110, 24, 81]","[0.677664041519165, 0.6595742106437683, 0.6493188142776489, 0.6332540512084961, 0.6050673723220825, 0.5985126495361328, 0.5772207975387573, 0.573214054107666, 0.5730098485946655, 0.5698941349983215]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs512__ov128,openai-small,0.0,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.3333333333333333,1.0,0.1,0.3333333333333333
5,"How does the incorporation of recycled materials impact the overall branding strategy of the footwear product, particularly in relation to environmental concerns?",analytical,medium,[68],"[0, 108, 68, 13, 95, 121, 15, 98, 115, 99]","[0.4342478811740875, 0.41692858934402466, 0.41254928708076477, 0.40624314546585083, 0.39555490016937256, 0.3935723304748535, 0.3873434364795685, 0.3742048442363739, 0.36899954080581665, 0.36737632751464844]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs512__ov128,openai-small,0.0,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.2,0.3333333333333333,1.0,0.1,0.3333333333333333
6,How do the features of the Cascadia 17 and Divide 4 shoes reflect the differing needs of trail runners compared to those who transition between road and trail running?,analytical,medium,[69],"[69, 70, 77, 123, 1, 72, 107, 75, 71, 73]","[0.6908536553382874, 0.6539679169654846, 0.5234586000442505, 0.5090055465698242, 0.5031517148017883, 0.49714195728302, 0.49147239327430725, 0.4794577956199646, 0.46603089570999146, 0.46493959426879883]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs512__ov128,openai-small,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.2,1.0,1.0,0.1,1.0
7,How does the design philosophy of the Divide 4 GTX and Cascadia 17 reflect a growing trend towards sustainability in outdoor footwear?,analytical,medium,[70],"[70, 69, 72, 71, 78, 1, 108, 123, 79, 15]","[0.647639274597168, 0.636667788028717, 0.5501513481140137, 0.5463008880615234, 0.523635745048523, 0.4934919476509094, 0.4928547739982605, 0.490193247795105, 0.45233047008514404, 0.450869083404541]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs512__ov128,openai-small,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.2,1.0,1.0,0.1,1.0
8,"How do the new footwear technologies and apparel features introduced in Fall 2023 address the needs of runners in varying environments, both on the road and trail?",multi-hop,hard,"[0, 1, 2]","[1, 108, 69, 75, 107, 77, 95, 74, 3, 0]","[0.7218326926231384, 0.6830440759658813, 0.6251932382583618, 0.6100269556045532, 0.5999857187271118, 0.5827196836471558, 0.5747938752174377, 0.5732771158218384, 0.5674721002578735, 0.5670267343521118]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs512__ov128,openai-small,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,1.0,0.3333333333333333,0.2,1.0,0.6666666666666666,0.2,1.0
9,"How do the features of the Adrenaline GTS 23 and Glycerin 20 running shoes enhance the running experience, and what specific technologies contribute to their performance according to the passages?",multi-hop,hard,"[3, 4, 5]","[5, 4, 3, 46, 29, 1, 106, 28, 107, 108]","[0.6884406208992004, 0.6837602853775024, 0.6376345157623291, 0.5722999572753906, 0.5654403567314148, 0.5639406442642212, 0.5583149194717407, 0.5528449416160583, 0.5459915399551392, 0.539094090461731]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs512__ov128,openai-small,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6,1.0,1.0,0.3,1.0
10,What specific features of the updated Adrenaline GTS 23 and the Cascadia 17 are highlighted in the Fall 2023 footwear collection?,boundary,medium,"[0, 1]","[71, 110, 69, 1, 29, 95, 72, 70, 109, 78]","[0.6796834468841553, 0.660124659538269, 0.6594536900520325, 0.6592960357666016, 0.6479332447052002, 0.6449103355407715, 0.6226260662078857, 0.5997114181518555, 0.5984638333320618, 0.5973070859909058]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs512__ov128,openai-small,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.25,0.5,0.1,0.25
11,What features in the High Point apparel enhance comfort and protection for runners in varying weather conditions?,boundary,medium,"[1, 2]","[2, 1, 108, 105, 107, 73, 87, 101, 32, 74]","[0.7837216854095459, 0.6103459596633911, 0.5061507225036621, 0.4760168492794037, 0.46877896785736084, 0.45023059844970703, 0.45010173320770264, 0.4469453990459442, 0.4458535611629486, 0.4434514343738556]",BROOKS-102422-F23_Footwear__parser_pymupdf__cs512__ov128,openai-small,0.5,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.4,1.0,1.0,0.2,1.0
